API URL,Title,Name,Catalog URL,CDI Theme,Broken
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nacp-regional-gridded-1-deg-observation-data-and-biosphere-and-inverse-model-outputs,NACP Regional: Gridded 1-deg Observation Data and Biosphere and Inverse Model Outputs,nacp-regional-gridded-1-deg-observation-data-and-biosphere-and-inverse-model-outputs,https://catalog.data.gov/dataset/nacp-regional-gridded-1-deg-observation-data-and-biosphere-and-inverse-model-outputs,"['Ecosystem Vulnerability', 'Carbon Balance']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nacp-regional-national-greenhouse-gas-inventories-and-aggregated-gridded-model-data,NACP Regional: National Greenhouse Gas Inventories and Aggregated Gridded Model Data,nacp-regional-national-greenhouse-gas-inventories-and-aggregated-gridded-model-data,https://catalog.data.gov/dataset/nacp-regional-national-greenhouse-gas-inventories-and-aggregated-gridded-model-data,"['Ecosystem Vulnerability', 'Carbon Balance']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nacp-site-terrestrial-biosphere-model-and-aggregated-flux-data-in-standard-format,NACP Site: Terrestrial Biosphere Model and Aggregated Flux Data in Standard Format,nacp-site-terrestrial-biosphere-model-and-aggregated-flux-data-in-standard-format,https://catalog.data.gov/dataset/nacp-site-terrestrial-biosphere-model-and-aggregated-flux-data-in-standard-format,"['Ecosystem Vulnerability', 'Carbon Balance']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nacp-site-terrestrial-biosphere-model-output-data-in-original-format,NACP Site: Terrestrial Biosphere Model Output Data in Original Format,nacp-site-terrestrial-biosphere-model-output-data-in-original-format,https://catalog.data.gov/dataset/nacp-site-terrestrial-biosphere-model-output-data-in-original-format,"['Ecosystem Vulnerability', 'Carbon Balance']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-forcing-data-l4-hourly-0-125-x-0-125-degree-v001,NLDAS Forcing Data L4 Hourly 0.125 x 0.125 degree V001,nldas-forcing-data-l4-hourly-0-125-x-0-125-degree-v001,https://catalog.data.gov/dataset/nldas-forcing-data-l4-hourly-0-125-x-0-125-degree-v001,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-forcing-data-l4-monthly-0-125-x-0-125-degree-v001,NLDAS Forcing Data L4 Monthly 0.125 x 0.125 degree V001,nldas-forcing-data-l4-monthly-0-125-x-0-125-degree-v001,https://catalog.data.gov/dataset/nldas-forcing-data-l4-monthly-0-125-x-0-125-degree-v001,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-forcing-data-l4-monthly-climatology-0-125-x-0-125-degree-v001,NLDAS Forcing Data L4 Monthly Climatology 0.125 x 0.125 degree V001,nldas-forcing-data-l4-monthly-climatology-0-125-x-0-125-degree-v001,https://catalog.data.gov/dataset/nldas-forcing-data-l4-monthly-climatology-0-125-x-0-125-degree-v001,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-mosaic-land-surface-model-l4-hourly-0-125-x-0-125-degree-v002,NLDAS Mosaic Land Surface Model L4 Hourly 0.125 x 0.125 degree V002,nldas-mosaic-land-surface-model-l4-hourly-0-125-x-0-125-degree-v002,https://catalog.data.gov/dataset/nldas-mosaic-land-surface-model-l4-hourly-0-125-x-0-125-degree-v002,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-mosaic-land-surface-model-l4-monthly-0-125-x-0-125-degree-v002,NLDAS Mosaic Land Surface Model L4 Monthly 0.125 x 0.125 degree V002,nldas-mosaic-land-surface-model-l4-monthly-0-125-x-0-125-degree-v002,https://catalog.data.gov/dataset/nldas-mosaic-land-surface-model-l4-monthly-0-125-x-0-125-degree-v002,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-mosaic-land-surface-model-l4-monthly-climatology-0-125-x-0-125-degree-v002,NLDAS Mosaic Land Surface Model L4 Monthly Climatology 0.125 x 0.125 degree V002,nldas-mosaic-land-surface-model-l4-monthly-climatology-0-125-x-0-125-degree-v002,https://catalog.data.gov/dataset/nldas-mosaic-land-surface-model-l4-monthly-climatology-0-125-x-0-125-degree-v002,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-noah-land-surface-model-l4-hourly-0-125-x-0-125-degree-v002,NLDAS Noah Land Surface Model L4 Hourly 0.125 x 0.125 degree V002,nldas-noah-land-surface-model-l4-hourly-0-125-x-0-125-degree-v002,https://catalog.data.gov/dataset/nldas-noah-land-surface-model-l4-hourly-0-125-x-0-125-degree-v002,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-noah-land-surface-model-l4-monthly-0-125-x-0-125-degree-v002,NLDAS Noah Land Surface Model L4 Monthly 0.125 x 0.125 degree V002,nldas-noah-land-surface-model-l4-monthly-0-125-x-0-125-degree-v002,https://catalog.data.gov/dataset/nldas-noah-land-surface-model-l4-monthly-0-125-x-0-125-degree-v002,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-noah-land-surface-model-l4-monthly-climatology-0-125-x-0-125-degree-v002,NLDAS Noah Land Surface Model L4 Monthly Climatology 0.125 x 0.125 degree V002,nldas-noah-land-surface-model-l4-monthly-climatology-0-125-x-0-125-degree-v002,https://catalog.data.gov/dataset/nldas-noah-land-surface-model-l4-monthly-climatology-0-125-x-0-125-degree-v002,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-primary-forcing-data-l4-hourly-0-125-x-0-125-degree-v002,NLDAS Primary Forcing Data L4 Hourly 0.125 x 0.125 degree V002,nldas-primary-forcing-data-l4-hourly-0-125-x-0-125-degree-v002,https://catalog.data.gov/dataset/nldas-primary-forcing-data-l4-hourly-0-125-x-0-125-degree-v002,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-primary-forcing-data-l4-monthly-0-125-x-0-125-degree-v002,NLDAS Primary Forcing Data L4 Monthly 0.125 x 0.125 degree V002,nldas-primary-forcing-data-l4-monthly-0-125-x-0-125-degree-v002,https://catalog.data.gov/dataset/nldas-primary-forcing-data-l4-monthly-0-125-x-0-125-degree-v002,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-primary-forcing-data-l4-monthly-climatology-0-125-x-0-125-degree-v002,NLDAS Primary Forcing Data L4 Monthly Climatology 0.125 x 0.125 degree V002,nldas-primary-forcing-data-l4-monthly-climatology-0-125-x-0-125-degree-v002,https://catalog.data.gov/dataset/nldas-primary-forcing-data-l4-monthly-climatology-0-125-x-0-125-degree-v002,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-secondary-forcing-data-l4-hourly-0-125-x-0-125-degree-v002,NLDAS Secondary Forcing Data L4 Hourly 0.125 x 0.125 degree V002,nldas-secondary-forcing-data-l4-hourly-0-125-x-0-125-degree-v002,https://catalog.data.gov/dataset/nldas-secondary-forcing-data-l4-hourly-0-125-x-0-125-degree-v002,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-secondary-forcing-data-l4-monthly-0-125-x-0-125-degree-v002,NLDAS Secondary Forcing Data L4 Monthly 0.125 x 0.125 degree V002,nldas-secondary-forcing-data-l4-monthly-0-125-x-0-125-degree-v002,https://catalog.data.gov/dataset/nldas-secondary-forcing-data-l4-monthly-0-125-x-0-125-degree-v002,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-secondary-forcing-data-l4-monthly-climatology-0-125-x-0-125-degree-v002,NLDAS Secondary Forcing Data L4 Monthly Climatology 0.125 x 0.125 degree V002,nldas-secondary-forcing-data-l4-monthly-climatology-0-125-x-0-125-degree-v002,https://catalog.data.gov/dataset/nldas-secondary-forcing-data-l4-monthly-climatology-0-125-x-0-125-degree-v002,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-vic-land-surface-model-l4-hourly-0-125-x-0-125-degree-v002,NLDAS VIC Land Surface Model L4 Hourly 0.125 x 0.125 degree V002,nldas-vic-land-surface-model-l4-hourly-0-125-x-0-125-degree-v002,https://catalog.data.gov/dataset/nldas-vic-land-surface-model-l4-hourly-0-125-x-0-125-degree-v002,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-vic-land-surface-model-l4-monthly-0-125-x-0-125-degree-v002,NLDAS VIC Land Surface Model L4 Monthly 0.125 x 0.125 degree V002,nldas-vic-land-surface-model-l4-monthly-0-125-x-0-125-degree-v002,https://catalog.data.gov/dataset/nldas-vic-land-surface-model-l4-monthly-0-125-x-0-125-degree-v002,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nldas-vic-land-surface-model-l4-monthly-climatology-0-125-x-0-125-degree-v002,NLDAS VIC Land Surface Model L4 Monthly Climatology 0.125 x 0.125 degree V002,nldas-vic-land-surface-model-l4-monthly-climatology-0-125-x-0-125-degree-v002,https://catalog.data.gov/dataset/nldas-vic-land-surface-model-l4-monthly-climatology-0-125-x-0-125-degree-v002,Water,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=northern-and-mid-latitude-soil-database-version-1,"Northern and Mid-Latitude Soil Database, Version 1",northern-and-mid-latitude-soil-database-version-1,https://catalog.data.gov/dataset/northern-and-mid-latitude-soil-database-version-1,Energy Infrastructure,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=poverty-mapping-project-global-subnational-prevalence-of-child-malnutrition,Poverty Mapping Project: Global Subnational Prevalence of Child Malnutrition,poverty-mapping-project-global-subnational-prevalence-of-child-malnutrition,https://catalog.data.gov/dataset/poverty-mapping-project-global-subnational-prevalence-of-child-malnutrition,"['Food Resilience', 'Food Safety and Nutrition', 'Food Security']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=poverty-mapping-project-poverty-and-food-security-case-studies,Poverty Mapping Project: Poverty and Food Security Case Studies,poverty-mapping-project-poverty-and-food-security-case-studies,https://catalog.data.gov/dataset/poverty-mapping-project-poverty-and-food-security-case-studies,"['Food Resilience', 'Food Safety and Nutrition', 'Food Security']",
https://catalog.data.gov/api/3/action/package_show?id=servir-data-catalog,SERVIR Data Catalog,servir-data-catalog,https://catalog.data.gov/dataset/servir-data-catalog,"['Food Resilience', 'Food Production', 'Food Security']",
https://catalog.data.gov/api/3/action/package_show?id=surface-meteorology-and-solar-energy,Surface Meteorology and Solar Energy,surface-meteorology-and-solar-energy,https://catalog.data.gov/dataset/surface-meteorology-and-solar-energy,"['Energy Infrastructure', 'Energy Resources', 'Energy Supply', 'Renewable Energy', 'Solar Energy']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=surface-meteorology-and-solar-energy,,,,,
https://catalog.data.gov/api/3/action/package_show?id=tropospheric-emission-spectrometer-tes-data,Tropospheric Emission Spectrometer (TES) Data,tropospheric-emission-spectrometer-tes-data,https://catalog.data.gov/dataset/tropospheric-emission-spectrometer-tes-data,Human Health,
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=vemap-2-annual-ecosystem-model-responses-to-u-s-climate-change-1994-2100,"VEMAP 2: Annual Ecosystem Model Responses to U.S. Climate Change, 1994-2100",vemap-2-annual-ecosystem-model-responses-to-u-s-climate-change-1994-2100,https://catalog.data.gov/dataset/vemap-2-annual-ecosystem-model-responses-to-u-s-climate-change-1994-2100,"['Ecosystem Vulnerability', 'Atmospheric, Earth and Ocean Sciences', 'Ecosystem Services and Processes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=map-of-arsenic-concentrations-in-groundwater-of-the-united-states,Map of Arsenic concentrations in groundwater of the United States,map-of-arsenic-concentrations-in-groundwater-of-the-united-states,https://catalog.data.gov/dataset/map-of-arsenic-concentrations-in-groundwater-of-the-united-states,Human Health,
https://catalog.data.gov/api/3/action/package_show?id=a-global-database-of-gas-fluxes-from-soils-after-rewetting-or-thawing-version-1-0,"A Global Database of Gas Fluxes from Soils after Rewetting or Thawing, Version 1.0",a-global-database-of-gas-fluxes-from-soils-after-rewetting-or-thawing-version-1-0,https://catalog.data.gov/dataset/a-global-database-of-gas-fluxes-from-soils-after-rewetting-or-thawing-version-1-0,"['Arctic', 'Arctic Weather and Extreme Events', 'Permafrost and Arctic Landscapes', 'Arctic-Global Teleconnections']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=amsr-e-aqua-5-day-l3-global-snow-water-equivalent-ease-grids-v002,AMSR-E/Aqua 5-Day L3 Global Snow Water Equivalent EASE-Grids V002,amsr-e-aqua-5-day-l3-global-snow-water-equivalent-ease-grids-v002,https://catalog.data.gov/dataset/amsr-e-aqua-5-day-l3-global-snow-water-equivalent-ease-grids-v002,"['Arctic', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events', 'Permafrost and Arctic Landscapes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=amsr-e-aqua-daily-l3-12-5-km-tb-sea-ice-conc-snow-depth-polar-grids-v003,"AMSR-E/Aqua Daily L3 12.5 km Tb, Sea Ice Conc., & Snow Depth Polar Grids V003",amsr-e-aqua-daily-l3-12-5-km-tb-sea-ice-conc-snow-depth-polar-grids-v003,https://catalog.data.gov/dataset/amsr-e-aqua-daily-l3-12-5-km-tb-sea-ice-conc-snow-depth-polar-grids-v003,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=amsr-e-aqua-daily-l3-6-25-km-89-ghz-brightness-temperature-tb-polar-grids-v003,AMSR-E/Aqua Daily L3 6.25 km 89 GHz Brightness Temperature (Tb) Polar Grids V003,amsr-e-aqua-daily-l3-6-25-km-89-ghz-brightness-temperature-tb-polar-grids-v003,https://catalog.data.gov/dataset/amsr-e-aqua-daily-l3-6-25-km-89-ghz-brightness-temperature-tb-polar-grids-v003,"['Arctic', 'Melting Glaciers, Snow and Ice', 'Permafrost and Arctic Landscapes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=amsrice03-modis-imagery,AMSRIce03 MODIS Imagery,amsrice03-modis-imagery,https://catalog.data.gov/dataset/amsrice03-modis-imagery,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Permafrost and Arctic Landscapes', 'Arctic-Global Teleconnections']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=arctic-water-vapor-characteristics-from-rawinsondes,Arctic Water Vapor Characteristics from Rawinsondes,arctic-water-vapor-characteristics-from-rawinsondes,https://catalog.data.gov/dataset/arctic-water-vapor-characteristics-from-rawinsondes,"['Arctic', 'Arctic Weather and Extreme Events', 'Arctic Peoples and Ecosystems']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=aster-l1b-registered-radiance-at-the-sensor-v003,ASTER L1B Registered Radiance at the Sensor V003,aster-l1b-registered-radiance-at-the-sensor-v003,https://catalog.data.gov/dataset/aster-l1b-registered-radiance-at-the-sensor-v003,"['Arctic', 'Melting Glaciers, Snow and Ice', 'Permafrost and Arctic Landscapes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=bootstrap-sea-ice-concentrations-from-nimbus-7-smmr-and-dmsp-ssm-i-ssmis,Bootstrap Sea Ice Concentrations from Nimbus-7 SMMR and DMSP SSM/I-SSMIS,bootstrap-sea-ice-concentrations-from-nimbus-7-smmr-and-dmsp-ssm-i-ssmis,https://catalog.data.gov/dataset/bootstrap-sea-ice-concentrations-from-nimbus-7-smmr-and-dmsp-ssm-i-ssmis,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=clpx-airborne-micrometeorological-measurements-over-snow-airborne,"CLPX-Airborne: Micrometeorological Measurements Over Snow, Airborne",clpx-airborne-micrometeorological-measurements-over-snow-airborne,https://catalog.data.gov/dataset/clpx-airborne-micrometeorological-measurements-over-snow-airborne,"['Arctic', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events', 'Permafrost and Arctic Landscapes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=clpx-ground-snow-measurements-at-the-local-scale-observation-site-lsos,CLPX-Ground: Snow Measurements at the Local Scale Observation Site (LSOS),clpx-ground-snow-measurements-at-the-local-scale-observation-site-lsos,https://catalog.data.gov/dataset/clpx-ground-snow-measurements-at-the-local-scale-observation-site-lsos,"['Arctic', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events', 'Permafrost and Arctic Landscapes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=comprehensive-ocean-atmosphere-data-set-coads-lmrf-arctic-subset,Comprehensive Ocean - Atmosphere Data Set (COADS) LMRF Arctic Subset,comprehensive-ocean-atmosphere-data-set-coads-lmrf-arctic-subset,https://catalog.data.gov/dataset/comprehensive-ocean-atmosphere-data-set-coads-lmrf-arctic-subset,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Arctic Weather and Extreme Events;']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=coordinated-eastern-arctic-experiment-cearex-data,Coordinated Eastern Arctic Experiment (CEAREX) Data,coordinated-eastern-arctic-experiment-cearex-data,https://catalog.data.gov/dataset/coordinated-eastern-arctic-experiment-cearex-data,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=dmsp-f8-ssm-i-pathfinder-global-level-2-sea-ice-concentrations,DMSP-F8 SSM/I Pathfinder Global Level 2 Sea Ice Concentrations,dmsp-f8-ssm-i-pathfinder-global-level-2-sea-ice-concentrations,https://catalog.data.gov/dataset/dmsp-f8-ssm-i-pathfinder-global-level-2-sea-ice-concentrations,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=glas-icesat-l2-sea-ice-altimetry-data-hdf5-v034,GLAS/ICESat L2 Sea Ice Altimetry Data (HDF5) V034,glas-icesat-l2-sea-ice-altimetry-data-hdf5-v034,https://catalog.data.gov/dataset/glas-icesat-l2-sea-ice-altimetry-data-hdf5-v034,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice']",
https://catalog.data.gov/api/3/action/package_show?id=icebridge-accumulation-radar-l1b-geolocated-radar-echo-strength-profiles-v002,IceBridge Accumulation Radar L1B Geolocated Radar Echo Strength Profiles V002,icebridge-accumulation-radar-l1b-geolocated-radar-echo-strength-profiles-v002,https://catalog.data.gov/dataset/icebridge-accumulation-radar-l1b-geolocated-radar-echo-strength-profiles-v002,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=icebridge-atm-l0-raw-ranges,IceBridge ATM L0 Raw Ranges,icebridge-atm-l0-raw-ranges,https://catalog.data.gov/dataset/icebridge-atm-l0-raw-ranges,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
https://catalog.data.gov/api/3/action/package_show?id=icebridge-atm-l1b-elevation-and-return-strength-v002,IceBridge ATM L1B Elevation and Return Strength V002,icebridge-atm-l1b-elevation-and-return-strength-v002,https://catalog.data.gov/dataset/icebridge-atm-l1b-elevation-and-return-strength-v002,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
https://catalog.data.gov/api/3/action/package_show?id=icebridge-atm-l4-surface-elevation-rate-of-change-v001,IceBridge ATM L4 Surface Elevation Rate of Change V001,icebridge-atm-l4-surface-elevation-rate-of-change-v001,https://catalog.data.gov/dataset/icebridge-atm-l4-surface-elevation-rate-of-change-v001,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=icebridge-atmospheric-chemistry-l1b-data,IceBridge Atmospheric Chemistry L1B Data,icebridge-atmospheric-chemistry-l1b-data,https://catalog.data.gov/dataset/icebridge-atmospheric-chemistry-l1b-data,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=icebridge-cambot-l1b-geolocated-images,IceBridge CAMBOT L1B Geolocated Images,icebridge-cambot-l1b-geolocated-images,https://catalog.data.gov/dataset/icebridge-cambot-l1b-geolocated-images,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=icebridge-dms-l0-raw-imagery,IceBridge DMS L0 Raw Imagery,icebridge-dms-l0-raw-imagery,https://catalog.data.gov/dataset/icebridge-dms-l0-raw-imagery,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
https://catalog.data.gov/api/3/action/package_show?id=icebridge-dms-l1b-geolocated-and-orthorectified-images-v001,IceBridge DMS L1B Geolocated and Orthorectified Images V001,icebridge-dms-l1b-geolocated-and-orthorectified-images-v001,https://catalog.data.gov/dataset/icebridge-dms-l1b-geolocated-and-orthorectified-images-v001,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=icebridge-dms-l3-photogrammetric-dem,IceBridge DMS L3 Photogrammetric DEM,icebridge-dms-l3-photogrammetric-dem,https://catalog.data.gov/dataset/icebridge-dms-l3-photogrammetric-dem,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
https://catalog.data.gov/api/3/action/package_show?id=icebridge-kt19-ir-surface-temperature-v001,IceBridge KT19 IR Surface Temperature V001,icebridge-kt19-ir-surface-temperature-v001,https://catalog.data.gov/dataset/icebridge-kt19-ir-surface-temperature-v001,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
https://catalog.data.gov/api/3/action/package_show?id=icebridge-ku-band-radar-l1b-geolocated-radar-echo-strength-profiles-v002,IceBridge Ku-Band Radar L1B Geolocated Radar Echo Strength Profiles V002,icebridge-ku-band-radar-l1b-geolocated-radar-echo-strength-profiles-v002,https://catalog.data.gov/dataset/icebridge-ku-band-radar-l1b-geolocated-radar-echo-strength-profiles-v002,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=icebridge-lvis-l0-raw-ranges,IceBridge LVIS L0 Raw Ranges,icebridge-lvis-l0-raw-ranges,https://catalog.data.gov/dataset/icebridge-lvis-l0-raw-ranges,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
https://catalog.data.gov/api/3/action/package_show?id=icebridge-lvis-l1b-geolocated-return-energy-waveforms-v002,IceBridge LVIS L1B Geolocated Return Energy Waveforms V002,icebridge-lvis-l1b-geolocated-return-energy-waveforms-v002,https://catalog.data.gov/dataset/icebridge-lvis-l1b-geolocated-return-energy-waveforms-v002,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
https://catalog.data.gov/api/3/action/package_show?id=icebridge-lvis-l2-geolocated-surface-elevation-product-v001,IceBridge LVIS L2 Geolocated Surface Elevation Product V001,icebridge-lvis-l2-geolocated-surface-elevation-product-v001,https://catalog.data.gov/dataset/icebridge-lvis-l2-geolocated-surface-elevation-product-v001,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
https://catalog.data.gov/api/3/action/package_show?id=icebridge-mcords-l1b-geolocated-radar-echo-strength-profiles-v002,IceBridge MCoRDS L1B Geolocated Radar Echo Strength Profiles V002,icebridge-mcords-l1b-geolocated-radar-echo-strength-profiles-v002,https://catalog.data.gov/dataset/icebridge-mcords-l1b-geolocated-radar-echo-strength-profiles-v002,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
https://catalog.data.gov/api/3/action/package_show?id=icebridge-mcords-l2-ice-thickness-v001,IceBridge MCoRDS L2 Ice Thickness V001,icebridge-mcords-l2-ice-thickness-v001,https://catalog.data.gov/dataset/icebridge-mcords-l2-ice-thickness-v001,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=icebridge-mcords-l3-gridded-ice-thickness-surface-and-bottom,"IceBridge MCoRDS L3 Gridded Ice Thickness, Surface, and Bottom",icebridge-mcords-l3-gridded-ice-thickness-surface-and-bottom,https://catalog.data.gov/dataset/icebridge-mcords-l3-gridded-ice-thickness-surface-and-bottom,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
https://catalog.data.gov/api/3/action/package_show?id=icebridge-narrow-swath-atm-l1b-elevation-and-return-strength-v002,IceBridge Narrow Swath ATM L1B Elevation and Return Strength V002,icebridge-narrow-swath-atm-l1b-elevation-and-return-strength-v002,https://catalog.data.gov/dataset/icebridge-narrow-swath-atm-l1b-elevation-and-return-strength-v002,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=icebridge-ncar-navigation-state-parameter-and-microphysics-lrt-data,"IceBridge NCAR Navigation, State Parameter, and Microphysics LRT Data",icebridge-ncar-navigation-state-parameter-and-microphysics-lrt-data,https://catalog.data.gov/dataset/icebridge-ncar-navigation-state-parameter-and-microphysics-lrt-data,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=icebridge-nserc-l1b-geolocated-meteorologic-and-surface-temperature-data,IceBridge NSERC L1B Geolocated Meteorologic and Surface Temperature Data,icebridge-nserc-l1b-geolocated-meteorologic-and-surface-temperature-data,https://catalog.data.gov/dataset/icebridge-nserc-l1b-geolocated-meteorologic-and-surface-temperature-data,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
https://catalog.data.gov/api/3/action/package_show?id=icebridge-radar-l3-tomographic-ice-thickness-v001,IceBridge Radar L3 Tomographic Ice Thickness V001,icebridge-radar-l3-tomographic-ice-thickness-v001,https://catalog.data.gov/dataset/icebridge-radar-l3-tomographic-ice-thickness-v001,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=icebridge-riegl-laser-altimeter-l1b-time-tagged-laser-ranges,IceBridge Riegl Laser Altimeter L1B Time-Tagged Laser Ranges,icebridge-riegl-laser-altimeter-l1b-time-tagged-laser-ranges,https://catalog.data.gov/dataset/icebridge-riegl-laser-altimeter-l1b-time-tagged-laser-ranges,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
